10	10	1064.txt	A total of 10 healthy subjects [8 males and
10	10	1035.txt	"an experiment with 10 participants using fMRI, that"
10	10	1007.txt	A total of 10 participants were recruited for
10	10	1001.txt	TV advertisements to 10 subjects of different age
9	nine	995.txt	eight out of nine subjects after thresholding. In
9	nine	978.txt	"note here that nine participants (one interpreter, four"
9	nine	973.txt	brain damage in nine patients suffering OBEs of
9	nine	905.txt	carried out on nine subjects to assess the
9	nine	794.txt	this paradigm in nine patients with SCA to
9	nine	784.txt	data collected from nine participants using validated film
9	nine	777.txt	overnight recordings from nine subjects to train the
9	nine	733.txt	the data set nine subjects were involved in
9	nine	733.txt	data set includes nine subjects involved in a
9	nine	675.txt	and for the nine subjects  When comparing M-chaos
9	nine	664.txt	H2 as only nine event participants completed the pre-
9	nine	604.txt	are formed from nine participants aged from 11
9	nine	602.txt	multimodal information of nine participants aged between 30
9	nine	567.txt	seven of the nine subjects rejects the null
9	nine	544.txt	EEG database of nine subjects was collected from
9	nine	542.txt	EEG signals of nine subjects while they imagined
9	nine	526.txt	to synchronize the nine subjects EEG recordings and
9	nine	526.txt	synchronized EEG with nine subjects in a real
9	nine	433.txt	The dataset contains nine healthy subjects and each subject
9	nine	409.txt	one among these nine volunteers achieved total success
9	nine	406.txt	a study where nine subjects (located in Italy)
9	nine	22.txt	was reported for nine subjects using eight electrodes
9	nine	201.txt	containing five and nine subjects showed the superior
9	nine	201.txt	a dataset containing nine subjects for analyzing and
9	nine	20.txt	emotional response of nine subjects was measured through
9	nine	173.txt	to synchronize the nine subjects EEG recordings and
9	nine	173.txt	synchronized EEG with nine subjects in a real
9	nine	156.txt	been tested on nine volunteers and reports mean
9	nine	1407.txt	six male and nine female participants in the real-building
9	nine	1407.txt	five male and nine female participants in the VE
9	nine	1364.txt	three of the nine participants were eliminated from
9	nine	1364.txt	three of the nine participants were eliminated from
9	nine	1364.txt	a group of nine people to validate the
9	nine	1364.txt	a group of nine people simultaneously using tablets
9	nine	1364.txt	a group of nine people participated together and
9	nine	1364.txt	a group of nine people during a drum
9	nine	1364.txt	ERPfrom datanine from nine participants for validation as
9	nine	1352.txt	EEG signals of nine subjects while they imagined
9	nine	1316.txt	EEG signals of nine subjects while they imagined
9	nine	1276.txt	the data from nine subjects (age 24.44 3.02
9	nine	1157.txt	of the remaining nine subjects for three frequency
9	nine	1157.txt	in each remaining nine subjects for three frequency
9	nine	1127.txt	"out of the nine participants (P03, P04, and"
9	nine	1126.txt	was achieved using nine subjects in an experiment.
9	nine	1117.txt	cortisol levels after nine participants received a receptive
9	nine	1109.txt	and HRV from nine volunteer male researchers (age
9	nine	1025.txt	were acquired from nine healthy subjects during the application
9	Nine	995.txt	MATERIALS AND METHODS Nine healthy volunteers (6 males and
9	Nine	603.txt	process and dataset  Nine healthy participants without severe visual
9	9	995.txt	the total from 9 subjects × 12 electrode
9	9	995.txt	5 out of 9 subjects with r >
9	9	965.txt	data collected from 9 participants while processing unambiguous
9	9	965.txt	collected from all 9 participants while resolving two
9	9	965.txt	collected from all 9 participants while resolving the
9	9	965.txt	14 channels of 9 participants while processing unambiguous
9	9	965.txt	14 channels of 9 participants while processing unambiguous
9	9	885.txt	3 female and 9 male students whose ages ranged
9	9	858.txt	"only the first 9 subjects for our analysis,"
9	9	858.txt	"of classification on 9 different subjects was similar and,"
9	9	806.txt	9 out of 9 subjects for dataset 3.
9	9	713.txt	record brainwave of 9 subjects in relaxed condition
9	9	713.txt	Experiment There were 9 male subjects in this experiment.
9	9	713.txt	"wave measurements on 9 subjects with wireless Electroencephalograph,"
9	9	701.txt	within it whilst 9 more participants took part in
9	9	695.txt	female students and 9 male students whose ages ranged
9	9	6.txt	EEG database of 9 subjects where diﬀerent levels
9	9	593.txt	three groups of 9 participants each. Three participants
9	9	544.txt	"demonstrated in Figure 9 for Subject 1, in Figure"
9	9	53.txt	"top and bottom 9 participants (middle excluded), based"
9	9	513.txt	Subject 8  Subject 9 Subject 10 Subject 11
9	9	349.txt	wheelchair users and 9 users who did not
9	9	345.txt	8 out of 9 participants showed improvement and
9	9	292.txt	scores for all 9 participants are presented in
9	9	282.txt	found correlated in 9 subjects with a correlation
9	9	22.txt	53 electrodes and 9 subjects (using actual and
9	9	211.txt	is collected by 9 participants (8 males and
9	9	1400.txt	EEG data from 9 subjects of a study
9	9	14.txt	is collected by 9 participants (8 males and
9	9	1377.txt	Subject 8 Subject 9 Subject 10 Subject 11
9	9	1356.txt	exoskeleton and FES  9 stroke subjects  motor imagery  A
9	9	1318.txt	internet browsing on 9 patients  Al-Taleb et al.
9	9	1263.txt	response errors in 9 subjects using the dry
9	9	1064.txt	Subject 8 Subject 9 Subject 10  Stage 1
8	eight	980.txt	Five out of eight subjects were able to
8	eight	94.txt	study in which eight untrained subjects performed a given
8	eight	876.txt	we selected other eight normotensive participants sorting them in
8	eight	876.txt	to include only eight participants with essential hypertension
8	eight	819.txt	of seven to eight participants each and the
8	eight	777.txt	hours recording from eight subjects and reported the
8	eight	777.txt	database consists of eight subjects and is described
8	eight	765.txt	for each of eight volunteers (four males and
8	eight	745.txt	of success for eight users with and without
8	eight	745.txt	Seven out of eight trained users participated in this
8	eight	675.txt	values comparison for eight subjects and three brain
8	eight	636.txt	user studies with eight subjects to confirm the
8	eight	636.txt	sleep experiments over eight graduate students (three females and
8	eight	576.txt	signals obtained from eight test subjects performing the same
8	eight	487.txt	power for the eight subjects vary with workload
8	eight	487.txt	across all the eight subjects are shown in
8	eight	487.txt	Three of the eight participants were asked to
8	eight	477.txt	"also offered to eight people where, through an"
8	eight	424.txt	Five out of eight participants showed good performance;
8	eight	411.txt	average accuracy of eight subjects in MI-based BCI
8	eight	41.txt	experimental study with eight participants (four men and
8	eight	311.txt	was evaluated in eight healthy subjects showing an average
8	eight	311.txt	maps of the eight patients for the most
8	eight	311.txt	Six of the eight patients showed desynchronization of
8	eight	285.txt	after the first eight participants finished the experiment.
8	eight	285.txt	"two subexperiments for eight participants (i.e., Subject 1–8)"
8	eight	285.txt	"that the last eight participants (i.e., Subject 9–16)"
8	eight	285.txt	"and we assigned eight participants (i.e., Subject 9–16)"
8	eight	280.txt	important discomfort in eight participants after an hour.
8	eight	279.txt	experimental result from eight subjects shows that the
8	eight	279.txt	Experimental results from eight participants show that using
8	eight	279.txt	Experimental results from eight participants show that the
8	eight	273.txt	pilot study with eight male participants was conducted to
8	eight	273.txt	among four to eight participants - the number
8	eight	256.txt	was applied to eight human subjects in an experiment
8	eight	1390.txt	maps averaged across eight subjects viewing: a) pleasant
8	eight	1390.txt	maps averaged across eight subjects viewing: a) pleasant
8	eight	1390.txt	maps averaged across eight subjects viewing: a) pleasant
8	eight	1390.txt	ERP averaged across eight subjects at 300-500ms after
8	eight	1390.txt	ERP averaged across eight subjects at 300-500ms after
8	eight	138.txt	A total of eight participants were approached for
8	eight	1356.txt	EEG technique in eight subjects during all the
8	eight	1334.txt	out of the eight subjects mentioned that they
8	eight	1334.txt	Six out of eight participants had customized the
8	eight	1334.txt	"weeks by recruiting eight students (all male, average"
8	eight	1318.txt	In this study eight participants were able to
8	eight	1249.txt	the system on eight subjects and tested it
8	eight	1249.txt	The results from eight test subjects are summarized in
8	eight	1179.txt	activity sequences of eight participants in the “simultaneous”
8	eight	1179.txt	activity sequences of eight participants (one line for
8	eight	1179.txt	activity sequences of eight participants (one line for
8	eight	1179.txt	A total of eight children volunteers (four males  Int.
8	eight	1140.txt	of the first eight players only. Matched averages
8	eight	1138.txt	pain and in eight participants this reduction was
8	eight	1138.txt	We showed that eight participants who significantly increased
8	eight	1127.txt	Ten healthy and eight stroke participants (all in Table
8	eight	1126.txt	A total of eight subjects were provided with
8	eight	1109.txt	was recorded in eight male volunteers isolated during the
8	eight	1048.txt	data from all eight subjects were used in
8	eight	1048.txt	A total of eight participants volunteered for the
8	eight	1046.txt	learning classifiers on eight subjects with higher accuracies.
8	Eight	967.txt	acquisition and stimuli Eight healthy subjects (mean age 24.6
8	Eight	1401.txt	all of the Eight users were available phases.
8	Eight	1401.txt	5 of 13  Eight users were available to
8	Eight	1295.txt	"Methods Experimental Protocol  Eight subjects (6 males, 2"
8	8	958.txt	approximately 1 in 8 participants (13.3%) came to
8	8	885.txt	2 female and 8 male students whose ages ranged
8	8	858.txt	used the first 8 subjects of the PhysionetMI
8	8	833.txt	and rated by 8 participants per subset using
8	8	777.txt	epochs across all 8 subjects consisting of about
8	8	777.txt	data from all 8 subjects in the PhysioNet
8	8	777.txt	PSG recordings from 8 healthy subjects with two channels
8	8	776.txt	SR 136 6 8 22 Users 6 4 4
8	8	76.txt	system tested on 8 subjects could convey 4
8	8	754.txt	mental commands from 8 participants has been performed
8	8	749.txt	conditions for the 8 subjects can be found
8	8	695.txt	2 female and 8 male students whose ages ranged
8	8	663.txt	an evaluation with 8 participants (each doing 7
8	8	663.txt	Methodology We had 8 participants taking part in
8	8	663.txt	5 out of 8 participants were less relaxed
8	8	663.txt	5 out of 8 participants were less relaxed
8	8	657.txt	results suggest that 8 users felt more frustrated
8	8	632.txt	was conformed of 8 students (5 men and
8	8	588.txt	is performed by 8 subjects with no prior
8	8	544.txt	and in Figure 8 for Subject 3. As for
8	8	414.txt	ACC region in 8 subjects (14 sessions)  BMC
8	8	357.txt	Preliminary findings with 8 subjects suggest that the
8	8	345.txt	was tested using 8 participants who completed a
8	8	282.txt	found correlated in 8 subject with correlation coefficient
8	8	253.txt	26 male and 8 female subjects took part in
8	8	239.txt	local experiment with 8 healthy participants (6 males and
8	8	211.txt	constrained setting where 8 subjects (5 males and
8	8	202.txt	carried on by 8 subjects (5 males and
8	8	202.txt	EEG data from 8 subjects with few trials.
8	8	202.txt	"samples belong to 8 subjects (7,000 samples belong"
8	8	1400.txt	data from subject 8 and subject 4 could be
8	8	14.txt	constrained setting where 8 subjects (5 males and
8	8	136.txt	5 6 7 8 9  Subject 1 Time Error
8	8	136.txt	5 6 7 8 9  Subject 1 Entry Accuracy
8	8	1356.txt	of EEG Signal  8 healthy subjects  Active Movements  Gait
8	8	1356.txt	and Overground exoskeleton  8 SCI patients  Motor Imagery and
8	8	1356.txt	Other Input Signals  8 healthy subjects  Active movements  Upper
8	8	1356.txt	EMG  Hand exoskeleton  8 healthy subjects  Motor imagery  Hand
8	8	1356.txt	2011  Robotic Arm  8 subjects  Motor imagery  Right/left
8	8	1356.txt	"2013  Hand exoskeleton  8 healthy subjects  Active, passive and"
8	8	1334.txt	a minimum of 8 users for a single
8	8	1322.txt	themselves CSP from 8 healthy subjects  Dataset acquired by
8	8	1310.txt	training sessions were 8 subjects in healthy group
8	8	1301.txt	prototype we tested 8 participants in a simple
8	8	130.txt	from 5 to 8 study participants (Table 2). This
8	8	130.txt	a building project  8 participants  Habibnezhad et al.
8	8	1042.txt	conditions for the 8 subjects can be found
8	8	1024.txt	This resulted in 8 players classified as expert
7	seven	942.txt	obtained from the seven subjects by recording on
7	seven	942.txt	EEG signals from seven subjects recorded whilst they
7	seven	923.txt	"EEG signals from seven subjects were recorded, and"
7	seven	917.txt	each of the seven subjects in BCI Competition
7	seven	881.txt	This study utilized seven participants and had a
7	seven	869.txt	average accuracy of seven subjects was 47.81% using
7	seven	794.txt	and two of seven patients after additional experience
7	seven	777.txt	channel EEG of seven subjects from PhysioNet EDF
7	seven	733.txt	one of the seven subjects (SS) and of
7	seven	733.txt	game for the seven subjects performing eight sessions.
7	seven	733.txt	and for the seven subjects performing eight sessions.
7	seven	676.txt	is reported for seven healthy subjects based on a
7	seven	664.txt	presentation order for seven participants Participant  First image  Second
7	seven	664.txt	presentation order for seven participants .................................................... 85 Table
7	seven	526.txt	we saw that seven subjects were enough to
7	seven	490.txt	This study had seven subjects in the ID
7	seven	49.txt	"least number was seven subjects [31], and the"
7	seven	487.txt	from the remaining seven subjects were used for
7	seven	458.txt	rate among the seven subjects compared to other
7	seven	458.txt	optimal front of seven subjects based on RBF
7	seven	458.txt	nondominated solutions when seven subjects reach the optimal
7	seven	458.txt	five of the seven subjects achieved the highest
7	seven	458.txt	confusion matrices of seven subjects for the proposed
7	seven	271.txt	the model on seven subjects data and validated
7	seven	173.txt	we saw that seven subjects were enough to
7	seven	1411.txt	Four female and seven male subjects (  ) aged
7	seven	1373.txt	image sequences of seven subjects including four females
7	seven	1362.txt	expressions captured from seven subjects five of whom
7	seven	1361.txt	the experiment selected seven subjects to collect their
7	seven	1361.txt	proposal for the seven selected subjects is higher than
7	seven	1361.txt	We randomly selected seven subjects to show the
7	seven	1361.txt	"three learners the seven same subjects a–g, and Figure"
7	seven	1167.txt	five out of seven participants had usable EPOC
7	seven	1167.txt	data for all seven participants for the 25
7	seven	1167.txt	This study recruited seven participants aged 18-29. This
7	seven	1167.txt	In this study seven participants viewed a series
7	seven	1157.txt	"The results of seven subjects are shown, excluding"
7	seven	1134.txt	carried out by seven subjects were enough to
7	seven	1062.txt	on data from seven patients and six professionals.
7	Seven	742.txt	B  C D  Seven subjects were playing at
7	7	989.txt	was recorded from 7 healthy subjects that took part
7	7	917.txt	tasks acquired from 7 healthy subjects (named a to
7	7	917.txt	"5 out of 7 subjects (a, b, c,"
7	7	806.txt	6 out of 7 subjects for dataset 2
7	7	806.txt	3 out of 7 subjects and 4 out
7	7	76.txt	was tested on 7 subjects with SVM classifier
7	7	733.txt	grand average of 7 subjects playing 8 sessions
7	7	733.txt	NRD for the 7 subjects across the 8
7	7	652.txt	a group of 7 subjects seems to get
7	7	606.txt	A subset of 7 participants from the larger
7	7	513.txt	4  5  6 7 8 Subjects  9  10 11
7	7	414.txt	39 trials from 7 subjects who participated in
7	7	410.txt	There were only 7 participants in this experiment.
7	7	33.txt	also reveals that 7 million people die every year
7	7	319.txt	healthy controls and 7 patients with 14 recordings
7	7	282.txt	in at least 7 subjects are shown in
7	7	282.txt	founded correlated in 7 subjects with correlation coefficient
7	7	282.txt	by at least 7 subject  35  5.3.2 Common
7	7	214.txt	we randomly selected 7 subjects to have labeled
7	7	214.txt	"data from all 7 subjects with labeled epochs,"
7	7	212.txt	experiment only contains 7 subjects limited by the
7	7	212.txt	carried out using 7 subjects (4 males and
7	7	200.txt	carried on by 7 subjects (4 males and
7	7	190.txt	sessions altogether with 7 participants (each participant undergoing
7	7	1356.txt	arm and NMES  7 stroke patients  Active movements  Wrist
7	7	1356.txt	ArmeoSpring and FES  7 healthy subjects  motor imagery  left
7	7	1292.txt	10 Hz Subject 7 Subject 8 Subject 9
7	7	127.txt	a total of 7 participants were indeed able
7	7	1135.txt	a total of 7 subjects had EEG recorded.
7	7	1123.txt	be located  Figure 7 Students test their robots
7	7	1108.txt	when at least 7 subjects show significant Ti→
7	7	1096.txt	a total of 7 participants were indeed able
6	six	869.txt	average accuracy of six subjects was about 82.4%
6	six	777.txt	sleep stage from six subjects which is very
6	six	777.txt	minute excerpts from six subjects (3 males and
6	six	733.txt	study with these six further subjects is currently under
6	six	733.txt	on the other six subjects (cross -subject initialization).
6	six	716.txt	post evaluation of six participants was performed using
6	six	716.txt	Five out of six participants who responded to
6	six	713.txt	occipital lobe of six subjects from 9 subjects
6	six	713.txt	lobe of the six subjects from 9 subjects
6	six	667.txt	the experiment with six volunteer participants. The average
6	six	667.txt	five out of six participants had an academic
6	six	664.txt	as well as six event participants were conducted over
6	six	629.txt	subtask by timing six student assistants with no
6	six	574.txt	"lab experiment on six healthy subjects (all male, aged"
6	six	567.txt	thus obtained for six tetraplegic participants 69.5% ± 6.4.
6	six	544.txt	data collected from six volunteers at University of
6	six	544.txt	a total of six subjects were required to
6	six	544.txt	EEG signals of six subjects which are correlation
6	six	442.txt	case measures from six different subjects revealed for a
6	six	433.txt	"to distinguish in six subjects of seven, and"
6	six	433.txt	"higher performance for six subjects (S1, S2, S3,"
6	six	402.txt	performance of identifying six subjects has reached an
6	six	360.txt	for the other six participants can be illustrated
6	six	345.txt	small test on six participants to observe how
6	six	273.txt	where four to six people help each other
6	six	266.txt	A population of six human subjects tested the BCI-controller
6	six	1394.txt	physiological signals of six participants in response to
6	six	1394.txt	data recorded from six participants were not analyzed
6	six	1381.txt	case measures from six different subjects revealed for a
6	six	1364.txt	the group of six participants (all of three
6	six	1364.txt	tested detection frombetter six participants combined. in the
6	six	1364.txt	synchronized trials from six participants simultaneously to generate
6	six	1364.txt	synchronized trials from six participants simultaneously to generate
6	six	1364.txt	even when only six participants performed the same
6	six	1364.txt	even when only six participants performed the same
6	six	1364.txt	ERP detection from six participants combined. a greater
6	six	1351.txt	four out of six participants and other power
6	six	1318.txt	be noted that six participants have not answered
6	six	123.txt	A group of six people was requested to
6	six	123.txt	6 6 requires six subjects to equal the
6	six	1212.txt	the BTBS with six human subjects and three cockroaches.
6	six	119.txt	recorded from totally six subjects (named A–F) were
6	six	1174.txt	with all the six subjects and the average
6	six	1134.txt	carried out by six subjects were enough to
6	six	1103.txt	2 of the six subjects were 78.0% ±
6	six	1103.txt	2 of the six subjects are two-dimensional continuous
6	six	1103.txt	2 of the six subjects are 78.0% ±
6	Six	474.txt	Hidden Markov Models Six students were invited to
6	Six	1265.txt	Engagement Index for Six Participants  Author Manuscript  Table
6	Six	1212.txt	and Ethics Statement Six healthy subjects were recruited and
6	6	963.txt	and variance for 6 subjects for different time
6	6	876.txt	"minutres for SAM  6 healthy volunteers (3 male, 3"
6	6	852.txt	9 healthy and 6 epileptic patients were exposed to
6	6	820.txt	data with their 6 male participants to identify positive
6	6	777.txt	and tested on 6 subjects having a total
6	6	740.txt	way of timing 6 student assistants with no
6	6	716.txt	post evaluation of 6 participants was performed using
6	6	716.txt	post evaluation of 6 participants was performed using
6	6	657.txt	whole the remaining 6 users had higher frustration
6	6	657.txt	while the other 6 users felt the other
6	6	652.txt	block1 and block 6 for subjects 4 and 5.
6	6	652.txt	"1 and block 6 for subjects no. 4, 5,"
6	6	645.txt	and 67  Figure 6 A volunteer wearing an EEG
6	6	642.txt	3  4  5  6 7 Subject  8  9  10
6	6	621.txt	there are approximately 6 million people living with paralysis
6	6	544.txt	EEG signals of 6 subjects were collected where
6	6	544.txt	"depicted in Figure 6 for Subject 1, in Figure"
6	6	528.txt	and separately with 6 subjects with each subject
6	6	513.txt	3  4  5  6 7 Subjects  8  9  10
6	6	501.txt	Subject 3 Subject 6 Subject 7  hfd  1.7
6	6	361.txt	a group of 6 volunteers (25–30 years old).
6	6	345.txt	with 1 to 6 players in cooperation where
6	6	345.txt	with 1 to 6 players in competition where
6	6	34.txt	seizures in these 6 patients correctly where each
6	6	34.txt	"results for only 6 selected patients (as in [51]),"
6	6	32.txt	one of the 6 Subjects in our experiments.
6	6	282.txt	least satisfied by 6 subjects or if the
6	6	282.txt	least satisfied by 6 subject or if the
6	6	219.txt	small population of 6 subjects while imagining the
6	6	214.txt	and the remaining 6 subjects to have unlabeled
6	6	211.txt	are performed by 6 subject aged 25 ±
6	6	206.txt	of 13  Figure 6 User interface for the
6	6	157.txt	were recorded from 6 subjects using a wireless
6	6	14.txt	are performed by 6 subject aged 25 ±
6	6	1374.txt	User 5 User 6 User 7 User 8
6	6	1374.txt	User 5 User 6 User 7 User 8
6	6	1374.txt	User 5 User 6 User 7 User 8
6	6	1374.txt	User 5 User 6 User 7 User 8
6	6	1361.txt	0  2  4  6 Subject Id  8  10
6	6	1356.txt	lower limb Exoskeleton  6 healthy subject  Motor imagery and
6	6	1318.txt	be noted that 6 participants did not provide
6	6	1308.txt	were collected from 6 healthy subjects (3 males and
6	6	130.txt	Research EyeLink and 6 students with II eye-fixation
6	6	1295.txt	include data from 6 subjects each. The difference
6	6	1293.txt	Colors test Table 6 Subjects Data Table 7
6	6	1284.txt	recognition results since 6 participants out of 15
6	6	1167.txt	depicted in Table 6 some participants had lower percentages
6	6	1105.txt	3  4  5 6 7 Subjects  8  9  10
6	6	1105.txt	3  4  5 6 7 Subject  8  9  10
5	five	973.txt	he acts then five people might be saved
5	five	958.txt	two of the five participants who reported either
5	five	958.txt	by less than five participants include sleepiness/fatigue (n
5	five	955.txt	scenario where the five people remain tied to
5	five	955.txt	must accept that five people dying is of
5	five	952.txt	of less than five subjects have been published
5	five	940.txt	EEG GMFP across five subjects shows that whilst
5	five	940.txt	A total of five subjects were recorded during
5	five	917.txt	each of the five subjects in BCI Competition
5	five	917.txt	"signals recorded from five subjects labeled aa, al,"
5	five	908.txt	motors implementation for five subjects (see Table IV).
5	five	908.txt	average ITR of five subjects was 27.54±5.78 bits/min.
5	five	908.txt	ITR of the five subjects were presented in
5	five	870.txt	conducted in which five healthy participants were asked to
5	five	869.txt	methods for the five subjects with the 3mm
5	five	869.txt	data measured from five subjects by means of
5	five	869.txt	an experiment where five subjects are asked to
5	five	859.txt	were used from five participants in Kruskal-Wallis test(150
5	five	859.txt	visual stimuli for five subjects is shown in
5	five	859.txt	used from all five participants for performing the
5	five	859.txt	response from all five participants for 130 mm
5	five	859.txt	performances from all five participants  Analyses for other
5	five	859.txt	data from all five participant were combined for
5	five	859.txt	amplitude values from five participants for 9 Hz
5	five	859.txt	amplitude values from five participants for 8 Hz
5	five	859.txt	amplitude values from five participants for 10 Hz
5	five	859.txt	Hz stimulus from five participants for different radial
5	five	859.txt	EEG recording from five participants comprising of five
5	five	859.txt	"visual stimuli for five subjects and frequencies 8,"
5	five	859.txt	"stimuli for all five participants  for 8, 9"
5	five	859.txt	"Hz for all five participants H = 256.59,"
5	five	859.txt	"Even though only five participants completed the questionnaire,"
5	five	844.txt	four of the five subjects showed increase in
5	five	819.txt	Initial investigations involved five disabled users who were residing
5	five	806.txt	"been recorded from five subjects labeled aa, al,"
5	five	753.txt	on interaction of five participants currently using assistive
5	five	752.txt	were collected for five people (five complete training
5	five	651.txt	four out of five subjects were able to
5	five	627.txt	been conducted with five participants in a laboratory
5	five	614.txt	were performed for five healthy subjects in eighteen runs.
5	five	614.txt	signals for all five subjects in offline runs
5	five	614.txt	results obtained from five healthy subjects show that an
5	five	600.txt	brain activity of five different participants along journey 1
5	five	599.txt	rates of all five subjects together with the
5	five	599.txt	and foot of five subjects are used. The
5	five	595.txt	were recorded from five subjects using non-invasive commercial
5	five	595.txt	are collected from five healthy subjects in their home
5	five	594.txt	is composed of five subjects and all of
5	five	584.txt	pilot experiments with five students (right handed male
5	five	517.txt	results for the five subjects chosen as an
5	five	507.txt	study population included five healthy participants who met eligibility
5	five	507.txt	averaged for the five subjects for each visit.
5	five	507.txt	averaged for the five subjects for each visit.
5	five	507.txt	EEG systems in five healthy subjects during two study
5	five	492.txt	were conducted with five subjects to evaluate the
5	five	471.txt	were done by five people (4 man and
5	five	450.txt	"signals data of five subjects (""aa"", ""al"", ""av"","
5	five	445.txt	signals in all five volunteer cases were less
5	five	445.txt	meditation signals in five volunteer cases were less
5	five	445.txt	"for each of five volunteers were used, so"
5	five	438.txt	collected data on five subjects yielding over 90%
5	five	41.txt	five male and five female subjects was recorded and
5	five	406.txt	Four out of five healthy subjects reached mean target
5	five	400.txt	"control group of five users (N=5), the mean"
5	five	376.txt	measured for the five users (Table III). The
5	five	350.txt	accuracy for the five subjects was 77.1 (±
5	five	350.txt	CTE over the five subjects was 24.45 cm.
5	five	32.txt	from the other five subjects is used for
5	five	309.txt	of neurosigns in five users with a Brain
5	five	293.txt	were performed for five healthy subjects in their 20s.
5	five	293.txt	were performed for five healthy subjects in their 20s
5	five	274.txt	the data from five players at a time.
5	five	274.txt	team played against five people from the Internet
5	five	274.txt	team consists of five players characterised by similar
5	five	236.txt	pool of only five subjects which is quite
5	five	22.txt	available data for five subjects performing mental/cognitive tasks
5	five	206.txt	were met with five healthy volunteers who simulated stroke
5	five	206.txt	completed by all five participants with an average
5	five	184.txt	"was conducted with five graduate students (5 male, age"
5	five	177.txt	accuracies of the five subjects are shown in
5	five	1423.txt	"three out of five subjects (subject ‘‘av,’’ ‘‘aw’’"
5	five	1407.txt	anecdotal finding that five patients gained insights in
5	five	1407.txt	A total of five patients were able to
5	five	1407.txt	A total of five participants were able to
5	five	1406.txt	which showed that five patients suffering from end-stage
5	five	1406.txt	used all the five volunteer subjects throughout the study.
5	five	1406.txt	collected on our five subjects (see Section 5.3).
5	five	1403.txt	stimuli frequencies from five participants are shown in
5	five	1403.txt	presented from all five participants for every stimulus
5	five	1392.txt	the ERP of five participants simultaneously and created
5	five	1388.txt	"data from these five participants was removed. Further,"
5	five	1388.txt	"data collected from five participants was corrupted. Thus,"
5	five	136.txt	"evaluated by taking five people to the test,"
5	five	1355.txt	datasets of the five users and the 10‐fold
5	five	1355.txt	datasets of the five users In the same
5	five	1350.txt	were performed on five subjects requiring special assistance.
5	five	1341.txt	A total of five people participated in the
5	five	1336.txt	the experiment for five subjects are tabulated in
5	five	1334.txt	data from these five participants was removed from
5	five	1334.txt	data collected from five participants was corrupted due
5	five	1318.txt	while four and five participants significantly reduced their
5	five	1296.txt	four out of five participants in session S02
5	five	1296.txt	"three out of five participants (P03, P04, P05)"
5	five	1249.txt	Another group of five subjects was taken later
5	five	1239.txt	were total of five people participating in this
5	five	1226.txt	data gathered from five PEIR users over the course
5	five	1168.txt	the performances of five subjects navigating the robot
5	five	1168.txt	out by the five subjects with respect to
5	five	1168.txt	conducted by the five subjects with the previously
5	five	1138.txt	Four out of five participants who received 20
5	five	1126.txt	household tasks using five subjects without any physical
5	five	1122.txt	ERPs on the five subjects (grand average on
5	five	1121.txt	belonging to the five subjects is 89.6% with
5	five	1113.txt	A total of five participants were recruited from
5	five	1053.txt	of the all five child patients displayed an antipersistent
5	five	1053.txt	"fluctuations from the five child patients at different time-scales,"
5	five	1053.txt	"activity of all five patients was rising, it"
5	five	1053.txt	"activity of all five patients was rising, it"
5	five	1046.txt	the usage of five subjects for testing with
5	five	1046.txt	collected data on five subjects yielding 90% positive
5	five	1046.txt	VBFA algorithm on five subjects scanned on a
5	five	1037.txt	a cohort of five subjects that within a
5	five	1023.txt	nervous systems from five subjects in response to
5	five	1009.txt	matrix of the five subjects using the two
5	Five	949.txt	Method and Apparatus Five healthy subjects having normal or
5	Five	524.txt	"EEG Data Acquisition Five healthy subjects (all male, age"
5	Five	515.txt	parameter relation analysis Five volunteers (three female and
5	Five	471.txt	95 96 97  Five people (4 man and
5	Five	221.txt	categorized by IMDB  Five participants select 120 famous
5	Five	19.txt	EEG data acquisition Five healthy participants (5 males; 23-35
5	Five	170.txt	Intervention and Procedures Five patients with MCI who
5	Five	1305.txt	10  Ethnicity  a  Five people reported > 100
5	Five	1122.txt	5  Experimental Results  Five healthy subjects (aged 25-40 years)
5	Five	1067.txt	acquisition and processing Five healthy subjects (age 24.44 73.02
5	FIVE	908.txt	ITR OF THE FIVE SUBJECTS Subject LDA1 (%) LDA2
5	FIVE	859.txt	TEST FOR ALL FIVE PARTICIPANTS FOR 130 MM
5	FIVE	859.txt	TEST FOR ALL FIVE PARTICIPANTS AT 9 H
5	FIVE	859.txt	TEST FOR ALL FIVE PARTICIPANTS AT 8 H
5	FIVE	859.txt	TEST FOR ALL FIVE PARTICIPANTS AT 10 H
5	FIVE	492.txt	THE MOUSE WITH FIVE SUBJECTS subjects  S1  S2  S3
5	FIVE	177.txt	ACCURACY OF THE FIVE SUBJECTS  TABLE 3 OVERALL
5	5	992.txt	preliminary results of 5 subjects are promising and
5	5	957.txt	the experiment for 5 subjects are tabulated in
5	5	950.txt	we collected from 5 users of different backgrounds
5	5	950.txt	level taken from 5 users  Table 1 illustrates
5	5	917.txt	"3 out of 5 subjects (av, aw and"
5	5	860.txt	corresponding to the 5 participants and 5 sessions
5	5	860.txt	corresponding to the 5 participants and 5 sessions
5	5	806.txt	"4 out of 5 subjects for dataset 1,"
5	5	777.txt	study consisted of 5 patients for epoch-by-epoch scoring
5	5	76.txt	was tested on 5 subjects with SVM classifier
5	5	746.txt	the EEG of 5 AD patients and 5 healthy
